nose_x,nose_y,chin_y,avg_ear,head_tilt,mouth_gap,face_ratio,left_ear,right_ear,face_w,brow_height,brow_furrow,perclos,symmetry,lip_droop,class_6,group
0.5067589282989502,0.5437670946121216,0.8408563137054443,0.29412147721099857,0.024054914712905884,0.0017337203025817871,1.7479133955575603,0.3062705890508763,0.2819723653711208,0.5192879736423492,0.351855942606926,0.12252148985862732,0.0,0.9691801688895877,0.6863196790218353,focused,engaged
0.5147486329078674,0.5587980151176453,0.8597366809844971,0.2708804876598035,0.025242924690246582,0.001488029956817627,1.7951458328655319,0.29293419305569457,0.24882678226391244,0.5402305871248245,0.336338609457016,0.1308116316795349,0.0,0.9769124806978466,0.6978841423988342,focused,engaged
0.5105563998222351,0.5522525906562805,0.8468426465988159,0.06361679463460869,0.03743436932563782,0.0022547245025634766,1.7774715525866536,0.06325573214496855,0.06397785712424883,0.5236272215843201,0.3374377429485321,0.12289002537727356,1.0,0.9730806078620605,0.6884662210941315,focused,engaged
0.516879141330719,0.5463809370994568,0.8438761234283447,0.09594623933490505,0.0338367223739624,0.0018526911735534668,1.7500573794467704,0.09331954856338184,0.09857293010642826,0.5206353962421417,0.33295077085494995,0.12639692425727844,1.0,0.9735948760210329,0.685560017824173,focused,engaged
0.5123434066772461,0.5586696863174438,0.8644984364509583,0.2479417482369441,0.03264021873474121,0.002835690975189209,1.7591139440835852,0.2663082224310136,0.2295752740428746,0.5379893779754639,0.34774709641933443,0.1293323040008545,0.0,0.9827302978094665,0.7016532719135284,focused,engaged
0.5122124552726746,0.5546033382415771,0.8550669550895691,0.25795823129223755,0.029945403337478638,0.0019376873970031738,1.7841889039962113,0.28027027866286475,0.23564618392161035,0.5360856354236603,0.34049313366413114,0.12504443526268005,0.0,0.9817675675543754,0.692680299282074,focused,engaged
0.5177613496780396,0.5515786409378052,0.8488775491714478,0.2460903591172542,0.03180307149887085,0.0024222135543823242,1.739095963391703,0.2658682327765399,0.22631248545796848,0.5170330703258514,0.3486902117729187,0.12408709526062012,0.0,0.9754755441993597,0.6909156441688538,focused,engaged
0.5098876357078552,0.5711286067962646,0.8770044445991516,0.27149148603122303,0.02771228551864624,0.0021668672561645508,1.7760617884613803,0.2878113642017094,0.25517160786073667,0.5432561635971069,0.36048099696636204,0.12707117199897766,0.0,0.9839304924578733,0.7117205262184143,focused,engaged
0.5071429014205933,0.5446112155914307,0.8466670513153076,0.27809498688307,0.03037315607070923,0.0033450722694396973,1.7618199502030412,0.3009383665586873,0.2552516072074527,0.532169759273529,0.3410767883062363,0.1255025565624237,0.0,0.9775177227704609,0.6872284412384033,focused,engaged
0.5072002410888672,0.5528810024261475,0.8523310422897339,0.2706834432783509,0.029264211654663086,0.004801332950592041,1.7590194661141259,0.28548440231129,0.2558824842454118,0.5267402082681656,0.3506596714258194,0.12588399648666382,0.0,0.9743045519131829,0.6929733157157898,focused,engaged
0.511695384979248,0.5529784560203552,0.8554307222366333,0.22361965248482224,0.02838456630706787,0.0009808540344238281,1.740265232906541,0.2579147062586982,0.18932459871094628,0.5263489037752151,0.3350391149520874,0.12731105089187622,0.0,0.9824968723241168,0.6917861700057983,focused,engaged
0.504630446434021,0.5371735095977783,0.8437227010726929,0.2963261344404693,0.016360938549041748,0.002550840377807617,1.7655570630898587,0.30590856589647086,0.28674370298446766,0.5412318557500839,0.33379228711128234,0.12851768732070923,0.0,0.9832485131494113,0.6793531775474548,focused,engaged
0.5030897259712219,0.501451849937439,0.8085919618606567,0.31780260171557895,0.009445875883102417,0.0017242431640625,1.6482455113199175,0.33121435970134877,0.3043908437298092,0.506243959069252,0.27174805104732513,0.12127375602722168,0.0,0.9888211626564548,0.6427822709083557,focused,engaged
0.5177718997001648,0.5577259063720703,0.8567079305648804,0.23682692994944038,0.02908504009246826,0.0023778676986694336,1.7576379295986564,0.25765120031043304,0.21600265958844772,0.5255039036273956,0.3483505308628082,0.12607288360595703,0.0,0.9788074572231381,0.6973520517349243,focused,engaged
